Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.87840386234457,0.0,34.87840386234457,0.0,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,x_driven,X-driven / Nature-like simplified baseline
云南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,42.86677542235661,-0.20023568311502693,42.666539739241585,-0.20023568311502515,20.84046911840916,28.849034507777777,8.008565389368616,TA（°C）,1.6867311929954834,1.4746666666666677,-0.21206452632881567,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,38.79236745739676,2.005128325590779,40.79749578298754,2.005128325590782,12.931681364238123,11.235886455222222,-1.695794909015902,TA（°C）,1.173994030107895,2.119,0.9450059698921052,x_driven,X-driven / Nature-like simplified baseline
北京,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,43.777590490428146,1.2801556797806695,45.057746170208816,1.2801556797806697,85.51864526557621,61.686522348888886,-23.832122916687325,TA（°C）,1.4284527955482056,2.373333333333333,0.9448805377851275,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,45.62023344717544,0.5933701049904774,46.213603552165914,0.5933701049904769,43.92574370177605,41.71657724777778,-2.2091664539982716,TA（°C）,2.0153814116037148,2.320666666666667,0.3052852550629521,x_driven,X-driven / Nature-like simplified baseline
四川,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,31.694947930290777,0.25041109505069775,31.945359025341475,0.2504110950506977,15.418393935188469,23.80412182888889,8.38572789370042,TA（°C）,1.7197284302866265,1.708666666666666,-0.011061763619960585,x_driven,X-driven / Nature-like simplified baseline
天津,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,36.13386548780944,3.257083120795227,39.39094860860467,3.2570831207952295,23.534591889264505,66.96940865444444,43.43481676517993,TA（°C）,1.5860886654694872,2.427666666666667,0.8415780011971798,x_driven,X-driven / Nature-like simplified baseline
宁夏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,28.50886693557009,1.5987946682206258,30.107661603790717,1.598794668220627,16.651113558278134,27.413976303333328,10.762862745055195,TA（°C）,1.4563861881516817,2.0280000000000005,0.5716138118483187,x_driven,X-driven / Nature-like simplified baseline
安徽,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,28.41266734768301,3.3409266944058125,31.75359404208882,3.3409266944058125,0.39409082847862464,56.282308220000004,55.88821739152138,TA（°C）,1.550274700029004,2.2433333333333323,0.6930586333043283,x_driven,X-driven / Nature-like simplified baseline
山东,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,38.07008612935396,0.5694702969586118,38.63955642631257,0.5694702969586132,66.69212283533625,59.24692301444445,-7.445199820891801,TA（°C）,1.905396997449165,2.2783333333333324,0.3729363358841675,x_driven,X-driven / Nature-like simplified baseline
山西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,35.205542025803766,1.3629035534738285,36.56844557927759,1.3629035534738279,31.23025230049783,29.76016862666667,-1.4700836738311622,TA（°C）,1.875571851384927,2.522666666666669,0.647094815281742,x_driven,X-driven / Nature-like simplified baseline
广东,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,22.3286121747759,3.9040512549071265,26.232663429683026,3.9040512549071273,-8.631537342966666,63.14420859666667,71.77574593963334,TA（°C）,0.9705556516618655,1.6833333333333336,0.712777681671468,x_driven,X-driven / Nature-like simplified baseline
广西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,32.42155881022239,0.7195623097268284,33.14112111994922,0.7195623097268253,6.445867726925684,50.579561482222225,44.13369375529654,TA（°C）,2.2632810128410634,1.930666666666664,-0.33261434617439933,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,37.478107933619384,-2.200465589929683,35.2776423436897,-2.200465589929685,3.9681688680408773,3.1194437593333326,-0.8487251087075447,TA（°C）,2.941051456417414,1.9446666666666663,-0.9963847897507476,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,28.19620967229507,1.2193388387785438,29.415548511073613,1.219338838778544,65.94019129570692,66.56686887666667,0.6266775809597505,TA（°C）,1.6582233845184673,2.208000000000002,0.5497766154815347,x_driven,X-driven / Nature-like simplified baseline
江西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,38.150677680016514,0.5947913475976642,38.74546902761418,0.5947913475976634,52.036710167827735,48.999839734444436,-3.0368704333832994,TA（°C）,1.6536361897195344,1.9720000000000013,0.3183638102804669,x_driven,X-driven / Nature-like simplified baseline
河北,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,43.41108698537298,0.2771314375437228,43.688218422916705,0.2771314375437228,82.19397863597658,41.381756,-40.812222635976575,TA（°C）,1.6888385267034949,2.4286666666666665,0.7398281399631716,x_driven,X-driven / Nature-like simplified baseline
河南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,46.037371782470885,-3.0725026921508083,42.96486909032008,-3.072502692150806,130.78396645835275,43.09178680666666,-87.69217965168609,TA（°C）,2.5944696915011694,2.5020000000000007,-0.09246969150116868,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,26.949677861279294,3.9277726014840386,30.877450462763335,3.9277726014840404,-14.404012986043568,59.70146926444444,74.10548225048801,TA（°C）,1.193654729869327,1.882333333333332,0.6886786034640051,x_driven,X-driven / Nature-like simplified baseline
海南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,30.77877013879403,3.128392491127099,33.90716262992113,3.1283924911271015,67.50588193236415,101.62697100555556,34.12108907319141,TA（°C）,0.7579403403345113,1.6803333333333337,0.9223929929988224,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,34.587568543358124,-1.2508683911665952,33.336700152191526,-1.2508683911665983,37.339883522154366,45.11463411222223,7.77475059006786,TA（°C）,2.8433712632862562,2.1529999999999987,-0.6903712632862575,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,41.94157137797022,-0.8724382841054293,41.06913309386479,-0.8724382841054279,32.73558223131605,40.99841468444445,8.262832453128397,TA（°C）,2.649485484520736,2.1253333333333337,-0.5241521511874021,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,35.611985981041855,0.9062241353946742,36.51821011643653,0.9062241353946732,8.398881438664631,11.669597289222224,3.2707158505575933,TA（°C）,1.6325132922129513,1.999,0.36648670778704884,x_driven,X-driven / Nature-like simplified baseline
福建,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,29.977298686886925,2.0576753181132674,32.034974005000194,2.0576753181132688,36.12441289967077,55.45274405777777,19.328331158106998,TA（°C）,1.0068762926840753,1.660333333333334,0.6534570406492588,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,28.21576749090468,2.8384580596694904,31.05422555057417,2.8384580596694917,-0.5629474846893467,16.280869338444447,16.843816823133793,TA（°C）,0.373176860057352,1.4220000000000002,1.0488231399426482,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,40.24745504519977,-0.8508863482405511,39.39656869695922,-0.8508863482405502,34.739959623708856,41.42751204222222,6.687552418513363,TA（°C）,2.3676179455051933,1.876999999999999,-0.49061794550519444,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,30.722543220301013,1.199348267939515,31.92189148824053,1.1993482679395164,62.220191963655544,46.37396553333333,-15.846226430322211,TA（°C）,1.5160741872309664,2.3040000000000003,0.7879258127690338,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,36.333057086365045,-1.0145425715843746,35.318514514780674,-1.0145425715843714,43.86207973077786,50.448753913333334,6.586674182555477,TA（°C）,2.541489009826258,1.9773333333333305,-0.5641556764929274,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,29.50534133240193,0.5132349770070808,30.01857630940901,0.5132349770070803,31.38664933461126,26.724227000000006,-4.662422334611254,TA（°C）,1.867632396481985,2.173,0.30536760351801506,x_driven,X-driven / Nature-like simplified baseline
青海,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,34.39348924900038,3.21691487201162,37.610404121012,3.216914872011621,5.951731028433,9.491081311444445,3.539350283011445,TA（°C）,0.30453701292505897,1.7266666666666663,1.4221296537416075,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,32.74771683903273,1.873268804120003,34.62098564315273,1.873268804120002,26.89610696780329,26.264898042222224,-0.6312089255810669,TA（°C）,1.2997809773965963,2.168333333333333,0.8685523559367367,x_driven,X-driven / Nature-like simplified baseline
